"dispnum3","dispnum4","stabb","ccode","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version"
2995,-9,"USR",365,10,3,1934,30,3,1934,1,1,2,-9,0,0,15,4,1,"4.01"
2996,-9,"EGY",651,7,6,1959,3,8,1959,0,0,0,-9,0,0,0,1,1,"4.01"
2996,-9,"TUR",640,7,6,1959,3,8,1959,1,1,2,-9,0,0,12,3,1,"4.01"
2997,-9,"IRQ",645,27,9,1959,27,9,1959,0,0,0,-9,0,0,0,1,1,"4.01"
2997,-9,"EGY",651,27,9,1959,27,9,1959,1,1,2,-9,0,0,7,3,1,"4.01"
2998,-9,"EGY",651,10,3,1959,15,3,1959,0,1,0,-9,0,0,17,4,1,"4.01"
2998,-9,"IRQ",645,10,3,1959,15,3,1959,1,0,2,-9,0,0,17,4,1,"4.01"
2999,-9,"EGY",651,14,12,1959,14,12,1959,1,1,0,-9,0,0,17,4,1,"4.01"
2999,-9,"JOR",663,14,12,1959,14,12,1959,0,1,0,-9,0,0,17,4,1,"4.01"
3000,-9,"SUD",625,-9,4,1979,-9,4,1979,0,0,0,-9,0,0,0,1,1,"4.01"
3000,-9,"ETH",530,-9,4,1979,-9,4,1979,1,1,2,-9,0,0,14,4,1,"4.01"
3001,-9,"EGY",651,-9,2,1979,15,5,1979,1,0,0,-9,0,0,7,3,1,"4.01"
3001,-9,"LIB",620,-9,2,1979,15,5,1979,0,1,4,-9,0,0,7,3,1,"4.01"
3002,-9,"ANG",540,26,2,1979,26,2,1979,0,0,0,-9,0,0,0,1,1,"4.01"
3002,-9,"ZIM",552,26,2,1979,26,2,1979,1,1,2,-9,0,0,16,4,1,"4.01"
3003,-9,"THI",800,13,12,1978,24,1,1979,0,0,0,-9,1,2,17,4,1,"4.01"
3003,-9,"LAO",812,13,12,1978,24,1,1979,1,0,0,-9,0,0,17,4,1,"4.01"
3004,-9,"ZIM",552,16,10,1978,10,8,1979,1,1,2,-9,-9,-9,16,4,1,"4.01"
3004,-9,"BOT",571,16,10,1978,10,8,1979,0,0,0,-9,-9,-9,16,4,1,"4.01"
3005,-9,"ZAM",551,23,8,1978,26,8,1978,0,0,0,-9,0,0,0,1,1,"4.01"
3005,-9,"SAF",560,23,8,1978,26,8,1978,1,1,2,-9,0,0,16,4,1,"4.01"
3007,-9,"USR",365,7,12,1978,7,2,1979,0,0,0,-9,0,0,7,3,0,"4.01"
3007,-9,"CHN",710,18,4,1978,15,3,1979,1,1,2,-9,6,-9,20,5,1,"4.01"
3007,-9,"DRV",816,18,4,1978,15,3,1979,0,0,0,-9,6,-9,20,5,1,"4.01"
3009,-9,"CHL",155,16,3,1978,16,3,1978,0,0,0,-9,0,0,0,1,1,"4.01"
3009,-9,"BOL",145,16,3,1978,16,3,1978,1,1,1,-9,0,0,7,3,1,"4.01"
3010,-9,"EGY",651,15,2,1978,17,2,1978,0,0,0,-9,0,0,15,4,1,"4.01"
3010,-9,"KEN",501,15,2,1978,17,2,1978,1,1,2,-9,0,0,15,4,1,"4.01"
3011,-9,"ZAI",490,20,3,1978,20,3,1978,1,1,2,-9,0,0,17,4,1,"4.01"
3011,-9,"ANG",540,20,3,1978,20,3,1978,0,0,0,-9,0,0,17,4,1,"4.01"
3013,-9,"COS",94,13,10,1977,15,10,1977,0,0,0,-9,0,0,7,3,1,"4.01"
3013,-9,"NIC",93,13,10,1977,15,10,1977,1,1,2,-9,0,0,16,4,1,"4.01"
3014,-9,"TUN",616,20,5,1977,27,5,1977,0,0,0,-9,0,0,7,3,1,"4.01"
3014,-9,"LIB",620,20,5,1977,27,5,1977,1,1,1,-9,0,0,7,3,1,"4.01"
3015,-9,"ZIM",552,27,2,1978,1,3,1978,1,1,2,-9,0,0,17,4,1,"4.01"
3015,-9,"BOT",571,27,2,1978,1,3,1978,0,0,0,-9,1,-9,17,4,1,"4.01"
3016,-9,"LIB",620,27,1,1980,30,1,1980,0,0,0,-9,0,0,0,1,1,"4.01"
3016,-9,"TUN",616,27,1,1980,30,1,1980,1,1,2,-9,0,0,1,2,1,"4.01"
3016,-9,"FRN",220,27,1,1980,30,1,1980,1,0,0,-9,0,0,7,3,1,"4.01"
3017,-9,"IRN",630,3,1,1980,1,3,1980,0,0,0,-9,0,0,11,3,1,"4.01"
3017,-9,"USR",365,3,1,1980,1,3,1980,1,1,2,-9,0,0,7,3,1,"4.01"
3018,-9,"CHL",155,-9,8,1977,-9,8,1977,0,0,0,-9,0,0,11,3,1,"4.01"
3018,-9,"PER",135,-9,8,1977,-9,8,1977,1,0,0,-9,0,0,7,3,1,"4.01"
3020,-9,"IRN",630,4,11,1979,21,1,1981,1,1,2,-9,0,0,15,4,1,"4.01"
3020,-9,"USA",2,4,11,1979,21,1,1981,0,0,0,-9,0,0,16,4,1,"4.01"
3021,-9,"LIB",620,13,8,1979,13,8,1979,0,0,0,-9,0,0,0,1,1,"4.01"
3021,-9,"USA",2,13,8,1979,13,8,1979,1,1,2,-9,0,0,7,3,1,"4.01"
3022,-9,"PHI",840,10,11,1979,11,11,1979,1,1,2,-9,0,0,7,3,1,"4.01"
3022,-9,"MAL",820,10,11,1979,11,11,1979,0,0,0,-9,0,0,7,3,1,"4.01"
3024,-9,"ALG",615,10,6,1979,7,10,1979,1,1,2,-9,3,-9,17,4,1,"4.01"
3024,-9,"MOR",600,10,6,1979,7,10,1979,0,1,2,-9,3,121,17,4,1,"4.01"
3025,-9,"AFG",700,18,3,1979,26,6,1979,0,0,0,-9,-9,-9,16,4,1,"4.01"
3025,-9,"IRN",630,18,3,1979,26,6,1979,1,0,0,-9,-9,-9,16,4,1,"4.01"
3026,-9,"LAO",812,2,3,1979,15,3,1979,0,0,0,-9,0,0,0,1,1,"4.01"
3026,-9,"CHN",710,2,3,1979,15,3,1979,1,1,4,-9,0,0,12,3,1,"4.01"
3027,-9,"MYA",775,12,3,1984,20,9,1984,1,1,2,-9,0,0,17,4,1,"4.01"
3027,-9,"THI",800,12,3,1984,20,9,1984,0,0,0,-9,1,-9,17,4,1,"4.01"
3029,-9,"KUW",690,19,2,1985,19,2,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3029,-9,"IRQ",645,19,2,1985,19,2,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3030,-9,"BOT",571,14,6,1985,14,6,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3030,-9,"SAF",560,14,6,1985,14,6,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3031,-9,"SAF",560,25,8,1984,26,10,1984,1,1,2,-9,0,0,7,3,1,"4.01"
3031,-9,"BOT",571,25,8,1984,26,10,1984,0,0,0,-9,0,0,16,4,1,"4.01"
3033,-9,"ROK",732,9,1,1985,9,1,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3033,-9,"IRQ",645,9,1,1985,9,1,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3034,-9,"SPN",230,26,12,1984,26,12,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3034,-9,"IRN",630,26,12,1984,26,12,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3035,-9,"IND",750,25,12,1984,25,12,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3035,-9,"IRN",630,25,12,1984,25,12,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3036,-9,"NOR",385,21,12,1984,21,12,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3036,-9,"IRQ",645,21,12,1984,21,12,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3037,-9,"IND",750,-9,11,1984,29,1,1985,0,1,2,-9,0,0,15,4,1,"4.01"
3037,-9,"SRI",780,-9,11,1984,29,1,1985,1,0,0,-9,0,0,16,4,1,"4.01"
3038,-9,"BHM",31,10,12,1984,10,12,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3038,-9,"IRQ",645,10,12,1984,10,12,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3040,-9,"GFR",260,9,9,1984,15,9,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3040,-9,"IRN",630,9,9,1984,15,9,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3041,-9,"LIB",620,22,8,1984,22,8,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3041,-9,"FRN",220,22,8,1984,22,8,1984,1,1,2,-9,0,0,15,4,1,"4.01"
3042,-9,"UKG",200,10,7,1984,10,7,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3042,-9,"IRN",630,10,7,1984,10,7,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3043,-9,"CYP",352,1,7,1984,17,4,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3043,-9,"IRQ",645,1,7,1984,17,4,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3044,-9,"ALG",615,15,6,1984,15,6,1984,0,0,0,-9,0,0,17,4,1,"4.01"
3044,-9,"MOR",600,15,6,1984,15,6,1984,1,0,0,-9,1,-9,17,4,1,"4.01"
3045,-9,"TUR",640,3,6,1984,3,6,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3045,-9,"IRQ",645,3,6,1984,3,6,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3046,-9,"LBR",450,25,5,1984,16,7,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3046,-9,"IRQ",645,25,5,1984,16,7,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3048,-9,"IRN",630,26,4,1984,5,7,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3048,-9,"SAU",670,26,4,1984,5,7,1984,0,0,0,-9,0,0,16,4,1,"4.01"
3049,-9,"PAN",95,18,4,1984,27,8,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3049,-9,"IRQ",645,18,4,1984,27,8,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3050,-9,"PNG",910,27,3,1984,29,10,1984,0,0,0,-9,0,0,7,3,1,"4.01"
3050,-9,"INS",850,27,3,1984,29,10,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3051,-9,"SUD",625,8,3,1984,31,3,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3051,-9,"USA",2,19,3,1984,19,3,1984,0,0,0,-9,0,0,1,2,0,"4.01"
3051,-9,"EGY",651,8,3,1984,19,3,1984,0,0,0,-9,0,0,8,3,1,"4.01"
3051,-9,"LIB",620,8,3,1984,31,3,1984,1,1,3,-9,0,0,16,4,1,"4.01"
3052,-9,"UKG",200,1,3,1984,1,3,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3052,-9,"IRQ",645,1,3,1984,1,3,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3053,-9,"IND",750,1,3,1984,2,3,1984,0,0,0,-9,0,0,0,1,1,"4.01"
3053,-9,"IRQ",645,1,3,1984,2,3,1984,1,1,2,-9,0,0,16,4,1,"4.01"
3054,-9,"SAU",670,28,12,1983,16,1,1984,1,0,0,-9,-9,-9,17,4,1,"4.01"
3054,-9,"YPR",680,28,12,1983,16,1,1984,0,0,0,-9,-9,-9,17,4,1,"4.01"
3055,-9,"BNG",771,9,12,1983,10,6,1984,0,0,0,-9,1,-9,17,4,1,"4.01"
3055,-9,"IND",750,9,12,1983,10,6,1984,1,1,2,-9,1,-9,17,4,1,"4.01"
3056,-9,"ETH",530,19,11,1983,21,11,1983,1,1,2,-9,0,0,7,3,1,"4.01"
3056,-9,"SUD",625,19,11,1983,21,11,1983,0,0,0,-9,0,0,8,3,1,"4.01"
3057,-9,"GRC",350,1,11,1983,28,1,1985,0,0,0,-9,0,0,0,1,1,"4.01"
3057,-9,"IRQ",645,1,11,1983,28,1,1985,1,1,2,-9,0,0,16,4,1,"4.01"
3058,-9,"SLU",56,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"BAR",53,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"DMA",54,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"JAM",51,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"SVG",57,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"AAB",58,25,10,1983,15,12,1983,1,0,0,-9,0,0,17,4,0,"4.01"
3058,-9,"USA",2,21,10,1983,15,12,1983,1,1,3,-9,1,19,17,4,1,"4.01"
3058,-9,"CUB",40,25,10,1983,15,12,1983,0,0,0,-9,1,25,17,4,0,"4.01"
3058,-9,"GRN",55,21,10,1983,15,12,1983,0,0,0,-9,2,45,17,4,1,"4.01"
3059,-9,"AFG",700,9,10,1983,10,10,1983,0,0,0,-9,0,0,0,1,1,"4.01"
3059,-9,"IRN",630,9,10,1983,10,10,1983,1,0,0,-9,0,0,7,3,1,"4.01"
3062,-9,"SYR",652,29,8,1983,1,4,1984,1,1,2,-9,-9,-9,17,4,1,"4.01"
3062,-9,"USA",2,29,8,1983,1,4,1984,0,0,0,-9,-9,-9,17,4,1,"4.01"
3063,-9,"ROK",732,1,9,1983,1,9,1983,0,0,0,-9,0,0,0,1,1,"4.01"
3063,-9,"USR",365,1,9,1983,1,9,1983,1,1,2,-9,0,0,16,4,1,"4.01"
3064,-9,"UKG",200,3,8,1983,7,8,1983,0,0,0,-9,0,0,7,3,1,"4.01"
3064,-9,"ARG",160,3,8,1983,7,8,1983,1,1,1,-9,0,0,7,3,1,"4.01"
3065,-9,"SUD",625,10,8,1983,10,8,1983,1,0,0,-9,0,0,7,3,0,"4.01"
3065,-9,"LIB",620,1,8,1983,23,8,1983,0,1,2,-9,0,0,7,3,1,"4.01"
3065,-9,"USA",2,1,8,1983,23,8,1983,1,1,2,-9,0,0,7,3,1,"4.01"
3066,-9,"NIG",475,29,4,1983,11,7,1983,0,0,0,-9,2,-9,17,4,1,"4.01"
3066,-9,"CHA",483,29,4,1983,11,7,1983,1,1,0,-9,4,-9,17,4,1,"4.01"
3067,-9,"USR",365,27,4,1983,3,5,1983,1,1,2,-9,0,0,7,3,1,"4.01"
3067,-9,"NOR",385,27,4,1983,3,5,1983,0,1,2,-9,0,0,16,4,1,"4.01"
3068,-9,"LIB",620,16,4,1983,14,6,1983,0,0,0,-9,0,0,0,1,1,"4.01"
3068,-9,"BRA",140,16,4,1983,14,6,1983,1,1,2,-9,0,0,15,4,1,"4.01"
3070,-9,"SAF",560,13,4,1983,17,10,1983,0,1,2,-9,0,0,16,4,1,"4.01"
3070,-9,"MZM",541,13,4,1983,17,10,1983,1,1,2,-9,1,-9,15,4,1,"4.01"
3071,-9,"IRN",630,26,7,1983,20,5,1984,0,1,2,-9,0,0,7,3,1,"4.01"
3071,-9,"USA",2,26,7,1983,20,5,1984,1,1,2,-9,0,0,7,3,1,"4.01"
3072,-9,"EGY",651,18,2,1983,20,2,1983,0,0,0,-9,0,0,7,3,0,"4.01"
3072,-9,"USA",2,17,2,1983,20,2,1983,0,0,0,-9,0,0,7,3,0,"4.01"
3072,-9,"LIB",620,16,2,1983,20,2,1983,1,1,2,-9,0,0,7,3,1,"4.01"
3072,-9,"SUD",625,16,2,1983,20,2,1983,0,0,0,-9,0,0,7,3,1,"4.01"
3073,-9,"LES",570,9,12,1982,27,3,1983,0,0,0,-9,0,0,17,4,1,"4.01"
3073,-9,"SAF",560,9,12,1982,27,3,1983,1,1,2,-9,1,-9,17,4,1,"4.01"
3074,-9,"THI",800,29,12,1982,13,1,1983,0,0,0,-9,0,0,0,1,1,"4.01"
3074,-9,"MYA",775,29,12,1982,13,1,1983,1,1,2,-9,0,0,15,4,1,"4.01"
3075,-9,"MYA",775,30,1,1983,31,1,1983,1,0,0,-9,0,0,16,4,1,"4.01"
3075,-9,"THI",800,30,1,1983,31,1,1983,0,1,2,-9,0,0,11,3,1,"4.01"
3076,-9,"GHA",452,-9,9,1982,29,10,1982,1,0,0,-9,0,0,16,4,1,"4.01"
3076,-9,"TOG",461,-9,9,1982,29,10,1982,0,0,0,-9,0,0,16,4,1,"4.01"
3078,-9,"ROK",732,9,8,1982,9,8,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3078,-9,"IRQ",645,9,8,1982,9,8,1982,1,1,2,-9,0,0,16,4,1,"4.01"
3079,-9,"GRC",350,9,8,1982,9,8,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3079,-9,"IRQ",645,9,8,1982,9,8,1982,1,1,2,-9,0,0,16,4,1,"4.01"
3082,-9,"LAO",812,26,4,1982,17,6,1982,1,0,0,-9,0,0,16,4,1,"4.01"
3082,-9,"THI",800,26,4,1982,17,6,1982,0,0,0,-9,-9,-9,0,1,1,"4.01"
3083,-9,"PNG",910,14,5,1982,26,6,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3083,-9,"INS",850,14,5,1982,26,6,1982,1,1,2,-9,0,0,16,4,1,"4.01"
3085,-9,"GUY",110,10,5,1982,5,9,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3085,-9,"VEN",101,10,5,1982,5,9,1982,1,1,1,-9,0,0,16,4,1,"4.01"
3086,-9,"IRQ",645,12,4,1982,13,4,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3086,-9,"SYR",652,12,4,1982,13,4,1982,1,1,2,-9,0,0,7,3,1,"4.01"
3088,-9,"USA",2,4,3,1982,4,3,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3088,-9,"LIB",620,4,3,1982,4,3,1982,1,1,2,-9,0,0,4,2,1,"4.01"
3089,-9,"ITA",325,24,2,1982,24,2,1982,0,0,0,-9,0,0,7,3,1,"4.01"
3089,-9,"USR",365,24,2,1982,24,2,1982,1,1,4,-9,0,0,12,3,1,"4.01"
3090,-9,"ZAM",551,28,2,1982,16,9,1982,0,0,0,-9,0,0,17,4,1,"4.01"
3090,-9,"ZAI",490,28,2,1982,16,9,1982,1,1,1,-9,1,-9,17,4,1,"4.01"
3092,-9,"SAU",670,9,11,1981,9,11,1981,0,0,0,-9,0,0,7,3,1,"4.01"
3092,-9,"ISR",666,9,11,1981,9,11,1981,1,0,0,-9,0,0,12,3,1,"4.01"
3093,-9,"USR",365,27,10,1981,5,11,1981,1,1,4,-9,0,0,7,3,1,"4.01"
3093,-9,"SWD",380,27,10,1981,5,11,1981,0,0,0,-9,0,0,15,4,1,"4.01"
3095,-9,"KUW",690,1,10,1981,1,10,1981,0,0,0,-9,0,0,0,1,1,"4.01"
3095,-9,"IRN",630,1,10,1981,1,10,1981,1,1,2,-9,0,0,16,4,1,"4.01"
3096,-9,"IND",750,24,9,1981,24,9,1981,1,0,0,-9,0,0,16,4,1,"4.01"
3096,-9,"BNG",771,24,9,1981,24,9,1981,0,0,0,-9,1,-9,0,1,1,"4.01"
3097,-9,"IRN",630,17,9,1981,17,9,1981,1,0,0,-9,0,0,16,4,1,"4.01"
3097,-9,"TUR",640,17,9,1981,17,9,1981,0,1,2,-9,1,2,0,1,1,"4.01"
3098,-9,"SOM",520,9,11,1981,6,12,1981,0,0,0,-9,-9,-9,7,3,0,"4.01"
3098,-9,"LIB",620,10,9,1981,6,12,1981,1,1,3,-9,-9,-9,7,3,1,"4.01"
3098,-9,"SUD",625,10,9,1981,6,12,1981,0,0,0,-9,-9,-9,16,4,1,"4.01"
3098,-9,"OMA",698,9,11,1981,6,12,1981,0,0,0,-9,0,0,7,3,0,"4.01"
3098,-9,"USA",2,9,11,1981,6,12,1981,0,0,0,-9,0,0,7,3,0,"4.01"
3098,-9,"EGY",651,9,11,1981,6,12,1981,0,0,0,-9,0,0,7,3,0,"4.01"
3099,-9,"EGY",651,20,8,1981,21,8,1981,0,0,0,-9,0,0,7,3,0,"4.01"
3099,-9,"USA",2,13,8,1981,21,8,1981,0,1,2,-9,0,0,16,4,1,"4.01"
3099,-9,"LIB",620,13,8,1981,21,8,1981,1,0,0,-9,0,0,16,4,1,"4.01"
3100,-9,"DEN",390,12,8,1981,19,8,1981,0,0,0,-9,0,0,0,1,1,"4.01"
3100,-9,"IRN",630,12,8,1981,19,8,1981,1,1,2,-9,0,0,15,4,1,"4.01"
3101,-9,"IRQ",645,7,6,1981,7,6,1981,0,0,0,-9,1,10,0,1,1,"4.01"
3101,-9,"ISR",666,7,6,1981,7,6,1981,1,1,2,-9,0,0,16,4,1,"4.01"
3102,-9,"CHN",710,7,5,1981,17,8,1981,0,1,2,-9,3,-9,17,4,1,"4.01"
3102,-9,"DRV",816,7,5,1981,17,8,1981,1,0,0,-9,3,-9,17,4,1,"4.01"
3104,-9,"CAO",471,15,5,1981,20,7,1981,1,0,0,-9,0,0,16,4,1,"4.01"
3104,-9,"NIG",475,15,5,1981,20,7,1981,0,0,0,-9,1,5,0,1,1,"4.01"
3105,-9,"USA",2,25,10,1980,20,1,1981,0,0,0,-9,0,0,0,1,1,"4.01"
3105,-9,"ECU",130,25,10,1980,20,1,1981,1,1,2,-9,0,0,15,4,1,"4.01"
3106,-9,"JOR",663,22,2,1982,24,2,1982,0,0,0,-9,0,0,0,1,1,"4.01"
3106,-9,"SYR",652,22,2,1982,24,2,1982,1,1,2,-9,0,0,16,4,1,"4.01"
3107,-9,"JOR",663,25,11,1980,9,1,1981,0,0,0,-9,0,0,8,3,1,"4.01"
3107,-9,"SYR",652,25,11,1980,9,1,1981,1,1,2,-9,0,0,8,3,1,"4.01"
3107,-9,"ISR",666,25,12,1980,9,1,1981,0,0,0,-9,0,0,8,3,0,"4.01"
3108,-9,"KUW",690,13,11,1980,16,11,1980,0,0,0,-9,0,0,0,1,1,"4.01"
3108,-9,"IRN",630,13,11,1980,16,11,1980,1,1,2,-9,0,0,16,4,1,"4.01"
3109,-9,"BNG",771,21,11,1980,22,11,1980,1,0,0,-9,-9,-9,17,4,1,"4.01"
3109,-9,"IND",750,21,11,1980,22,11,1980,0,0,0,-9,-9,-9,17,4,1,"4.01"
3111,-9,"THI",800,-9,11,1980,17,11,1980,0,1,2,-9,0,0,0,1,1,"4.01"
3111,-9,"MYA",775,-9,11,1980,17,11,1980,1,1,2,-9,0,0,16,4,1,"4.01"
3112,-9,"ZAM",551,11,8,1980,1,6,1981,0,0,0,-9,0,0,16,4,1,"4.01"
3112,-9,"ZAI",490,11,8,1980,1,6,1981,1,1,1,-9,0,0,14,4,1,"4.01"
3113,-9,"ALG",615,10,7,1980,10,7,1980,0,0,0,-9,0,0,0,1,1,"4.01"
3113,-9,"MOR",600,10,7,1980,10,7,1980,1,1,2,-9,0,0,7,3,1,"4.01"
3114,-9,"THI",800,15,6,1980,15,6,1980,0,0,0,-9,1,1,0,1,1,"4.01"
3114,-9,"LAO",812,15,6,1980,15,6,1980,1,0,0,-9,0,0,16,4,1,"4.01"
3117,-9,"PHI",840,30,5,1980,30,11,1980,0,1,1,-9,0,0,0,1,1,"4.01"
3117,-9,"MAL",820,30,5,1980,30,11,1980,1,0,0,-9,0,0,14,4,1,"4.01"
3118,-9,"EGY",651,14,3,1980,8,12,1980,1,1,2,-9,0,0,7,3,1,"4.01"
3118,-9,"LIB",620,14,3,1980,8,12,1980,0,0,0,-9,0,0,11,3,1,"4.01"
3119,-9,"MAA",435,26,2,1980,29,7,1980,0,0,0,-9,0,0,0,1,1,"4.01"
3119,-9,"MOR",600,26,2,1980,29,7,1980,1,1,2,-9,0,0,16,4,1,"4.01"
3120,-9,"NIC",93,7,2,1980,7,2,1980,0,1,1,-9,0,0,0,1,1,"4.01"
3120,-9,"COL",100,7,2,1980,7,2,1980,1,0,0,-9,0,0,7,3,1,"4.01"
3122,-9,"USR",365,21,9,1977,1,10,1977,0,0,0,-9,0,0,0,1,1,"4.01"
3122,-9,"ARG",160,21,9,1977,1,10,1977,1,1,2,-9,0,0,15,4,1,"4.01"
3126,-9,"EGY",651,12,7,1977,10,9,1977,0,1,2,-9,2,-9,17,4,1,"4.01"
3126,-9,"LIB",620,12,7,1977,10,9,1977,1,0,0,-9,2,-9,17,4,1,"4.01"
3127,-9,"SAF",560,6,7,1977,2,11,1977,1,1,2,-9,0,0,12,3,1,"4.01"
3127,-9,"ZAM",551,6,7,1977,2,11,1977,0,0,0,-9,0,0,16,4,1,"4.01"
3129,-9,"SOM",520,23,6,1977,27,6,1977,1,1,1,-9,1,7,17,4,1,"4.01"
3129,-9,"KEN",501,23,6,1977,27,6,1977,0,0,0,-9,1,6,17,4,1,"4.01"
3130,-9,"MYA",775,22,6,1977,28,6,1977,0,0,0,-9,0,0,15,4,1,"4.01"
3130,-9,"THI",800,22,6,1977,28,6,1977,1,0,0,-9,0,0,11,3,1,"4.01"
3131,-9,"TAZ",510,7,8,1977,7,8,1979,0,0,0,-9,-9,-9,1,2,0,"4.01"
3131,-9,"ZIM",552,11,5,1977,21,12,1979,1,1,2,-9,-9,-9,17,4,1,"4.01"
3131,-9,"ZAM",551,11,5,1977,21,12,1979,0,0,0,-9,-9,-9,18,4,1,"4.01"
3132,-9,"IRN",630,5,8,1907,20,8,1908,0,0,0,-9,-9,-9,0,1,1,"4.01"
3132,-9,"TUR",640,5,8,1907,20,8,1908,1,1,4,-9,-9,-9,16,4,1,"4.01"
3133,-9,"IRN",630,16,7,1909,9,9,1909,0,0,0,-9,0,0,0,1,1,"4.01"
3133,-9,"USR",365,16,7,1909,9,9,1909,1,1,3,-9,0,0,7,3,1,"4.01"
3134,-9,"FRN",220,1,11,1919,20,10,1921,1,1,1,-9,6,-9,20,5,1,"4.01"
3134,-9,"TUR",640,1,11,1919,20,10,1921,0,0,0,-9,6,-9,20,5,1,"4.01"
3135,-9,"POR",235,10,3,1966,14,4,1966,0,0,0,-9,0,0,0,1,1,"4.01"
3135,-9,"UKG",200,10,3,1966,14,4,1966,1,1,2,-9,0,0,7,3,1,"4.01"
3138,-9,"POR",235,15,5,1831,14,7,1831,0,0,0,-9,0,0,17,4,1,"4.01"
3138,-9,"FRN",220,15,5,1831,14,7,1831,1,1,2,-9,1,3,17,4,1,"4.01"
3139,-9,"FRN",220,15,4,1911,30,6,1911,1,1,1,-9,-9,-9,14,4,1,"4.01"
3139,-9,"MOR",600,15,4,1911,30,6,1911,0,0,0,-9,-9,-9,16,4,1,"4.01"
3150,-9,"EGY",651,23,4,1959,23,4,1959,0,0,0,-9,1,1,17,4,1,"4.01"
3150,-9,"JOR",663,23,4,1959,23,4,1959,1,0,0,-9,0,0,17,4,1,"4.01"
3151,-9,"SYR",652,4,3,1958,4,3,1958,0,0,0,-9,0,0,0,1,1,"4.01"
3151,-9,"JOR",663,4,3,1958,4,3,1958,1,1,2,-9,0,0,16,4,1,"4.01"
3152,-9,"TUR",640,5,3,1958,13,4,1958,1,0,2,-9,0,0,17,4,1,"4.01"
3152,-9,"SYR",652,5,3,1958,13,4,1958,0,0,0,-9,0,0,17,4,1,"4.01"
3154,-9,"SYR",652,30,10,1955,10,12,1956,0,0,0,-9,1,-9,17,4,1,"4.01"
3154,-9,"TUR",640,30,10,1955,10,12,1956,1,0,2,-9,1,-9,17,4,1,"4.01"
3155,-9,"TUR",640,26,3,1955,31,3,1955,0,1,2,-9,0,0,7,3,1,"4.01"
3155,-9,"SYR",652,26,3,1955,31,3,1955,1,0,0,-9,0,0,7,3,1,"4.01"
3156,-9,"FRN",220,7,10,1934,7,10,1934,1,0,0,-9,0,0,12,3,1,"4.01"
3156,-9,"TUR",640,7,10,1934,7,10,1934,0,1,2,-9,0,0,16,4,1,"4.01"
3157,-9,"TUR",640,14,7,1934,-9,7,1934,1,1,2,-9,0,0,16,4,1,"4.01"
3157,-9,"UKG",200,14,7,1934,-9,7,1934,0,0,0,-9,1,-9,0,1,1,"4.01"
3158,-9,"BUL",355,24,8,1935,31,8,1935,0,1,0,-9,0,0,0,1,1,"4.01"
3158,-9,"TUR",640,24,8,1935,31,8,1935,1,0,4,-9,0,0,11,3,1,"4.01"
